[7/30/2019 4:08:05 PM] [Debug] [Scene Dump] All Loaded Objects:


[7/30/2019 4:08:05 PM] [Debug] [Scene Dump] EndlessRoundInfo (UnityEngine.GameObject) (4 children). Pos: Local (5500.0, 1000.0, 0.0) / Global (5500.0, 1000.0, 0.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:09 PM] [Debug] [Scene Dump]                         Buildsings_LOD (UnityEngine.GameObject) (2 children). Pos: Local (0.0, 0.0, 0.0) / Global (3949.0, 62.5, 1.5). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                             Outskirt_Multicolor_LOD0 (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (3949.0, 62.5, 1.5). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                             Outskirt_Multicolor_LOD1 (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (3949.0, 62.5, 1.5). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Twin (5) (UnityEngine.GameObject) (0 children). Pos: Local (38.4, 13.9, -1.7) / Global (1292.5, -12.0, -696.0). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Outskirt_Multicolor (15) (UnityEngine.GameObject) (3 children). Pos: Local (-15.4, 15.4, -58.1) / Global (3980.0, 61.8, 2126.5). Scale: (1.6, 1.0, 1.6)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Floor (UnityEngine.GameObject) (0 children). Pos: Local (14.4, -1.6, -15.0) / Global (5181.6, -18.7, 3272.9). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         GlowLines_LOD (UnityEngine.GameObject) (2 children). Pos: Local (0.0, 0.0, 0.0) / Global (3980.0, 61.8, 2126.5). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                             Outskirt_Glow_Processed_LOD0 (UnityEngine.GameObject) (0 children). Pos: Local (0.0, -0.1, 0.0) / Global (3980.0, -5.2, 2106.6). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                             Outskirt_Glow_Processed_LOD1 (UnityEngine.GameObject) (0 children). Pos: Local (0.0, -0.1, 0.0) / Global (3980.0, -5.2, 2106.6). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Buildsings_LOD (UnityEngine.GameObject) (2 children). Pos: Local (0.0, 0.0, 0.0) / Global (3980.0, 61.8, 2126.5). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                             Outskirt_Multicolor_LOD0 (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (3980.0, 61.8, 2126.5). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                             Outskirt_Multicolor_LOD1 (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (3980.0, 61.8, 2126.5). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Twin (8) (UnityEngine.GameObject) (0 children). Pos: Local (0.7, 13.9, 0.0) / Global (3175.5, -12.0, -779.5). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Twin (7) (UnityEngine.GameObject) (0 children). Pos: Local (16.5, 13.9, -17.6) / Global (2383.5, -12.0, 97.5). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Arch (3) (UnityEngine.GameObject) (0 children). Pos: Local (6.1, 13.9, -2.1) / Global (2906.5, -12.2, -677.5). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Pillar (5) (UnityEngine.GameObject) (0 children). Pos: Local (47.2, 13.7, -16.7) / Global (849.0, -19.2, 55.0). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Statue_Overhead (UnityEngine.GameObject) (1 children). Pos: Local (25.1, 13.7, 44.5) / Global (1956.0, -21.2, -3006.5). Scale: (0.2, 0.2, 0.2)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Spotlight (UnityEngine.GameObject) (0 children). Pos: Local (-1.8, -2.6, 22.8) / Global (1969.5, -40.7, -3177.5). Scale: (8.3, 8.3, 8.3)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Pillar (7) (UnityEngine.GameObject) (0 children). Pos: Local (32.4, 13.7, -1.6) / Global (1590.5, -19.2, -701.0). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Twin (9) (UnityEngine.GameObject) (0 children). Pos: Local (45.5, 13.9, 15.0) / Global (935.5, -12.0, -1529.5). Scale: (12.0, 15.0, 12.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Twin (11) (UnityEngine.GameObject) (0 children). Pos: Local (3.1, 13.9, -19.8) / Global (3054.0, -12.0, 210.5). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Pillar (6) (UnityEngine.GameObject) (0 children). Pos: Local (4.6, 13.7, -23.0) / Global (2981.0, -19.2, 370.5). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Twin (10) (UnityEngine.GameObject) (0 children). Pos: Local (43.2, 13.9, 1.0) / Global (1048.0, -12.0, -831.0). Scale: (15.0, 13.0, 15.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Pillar (8) (UnityEngine.GameObject) (0 children). Pos: Local (42.0, 13.7, 2.3) / Global (1110.0, -19.2, -894.5). Scale: (15.0, 15.0, 15.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Standalone_terrain_buildings (UnityEngine.GameObject) (8 children). Pos: Local (38.7, 47.5, -21.4) / Global (1275.0, 1669.8, 290.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Standalone_Port (UnityEngine.GameObject) (0 children). Pos: Local (-97.3, 72.4, 26.4) / Global (-3310.0, 664.8, 4355.0). Scale: (-50.0, 50.0, 50.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Standalone_Plug (UnityEngine.GameObject) (0 children). Pos: Local (54.9, 5.5, 125.6) / Global (6355.0, 156.3, 4645.0). Scale: (50.0, 50.0, 50.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Standalone_Capacitor (UnityEngine.GameObject) (0 children). Pos: Local (41.5, 5.2, 98.5) / Global (5180.0, 469.8, 3745.0). Scale: (50.0, 50.0, 50.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Standalone_Capacitor (2) (UnityEngine.GameObject) (0 children). Pos: Local (47.0, 2.8, 101.8) / Global (5520.0, 454.8, 3745.0). Scale: (50.0, 50.0, 50.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Standalone_Capacitor (1) (UnityEngine.GameObject) (0 children). Pos: Local (35.9, 7.3, 95.5) / Global (4845.0, 454.8, 3745.0). Scale: (50.0, 50.0, 50.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Standalone_Port (1) (UnityEngine.GameObject) (0 children). Pos: Local (73.8, -33.9, 91.4) / Global (6990.0, 264.8, 1945.0). Scale: (50.0, 50.0, 50.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Standalone_Capacitor (3) (UnityEngine.GameObject) (0 children). Pos: Local (-80.5, 60.0, 28.6) / Global (-2361.5, 671.3, 3897.5). Scale: (50.0, 50.0, 50.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Standalone_Capacitor (4) (UnityEngine.GameObject) (0 children). Pos: Local (-95.3, 51.6, -2.3) / Global (-3544.9, 774.8, 2596.2). Scale: (50.0, 50.0, 50.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Pillar (9) (UnityEngine.GameObject) (0 children). Pos: Local (19.2, 13.7, -13.9) / Global (2250.0, -19.2, -85.0). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     DistantCitybox (3) (UnityEngine.GameObject) (1 children). Pos: Local (100.6, 29.6, 48.4) / Global (-1820.0, 774.8, -3200.0). Scale: (50.0, 50.0, 50.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         DistantCity3 (UnityEngine.GameObject) (0 children). Pos: Local (-2.4, -0.1, -0.4) / Global (-1612.5, 514.0, 2819.1). Scale: (0.5, 0.0, 0.1)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Tower_Arch (4) (UnityEngine.GameObject) (0 children). Pos: Local (59.8, 11.3, 0.2) / Global (220.0, -141.0, -787.5). Scale: (12.0, 10.9, 12.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     DistantCitybox (UnityEngine.GameObject) (4 children). Pos: Local (135.1, 29.6, -60.4) / Global (-3544.9, 774.8, 2240.0). Scale: (50.0, 50.0, 50.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         DistantCity (UnityEngine.GameObject) (0 children). Pos: Local (-1.6, -0.2, -0.3) / Global (438.7, 237.3, 2149.1). Scale: (0.2, 0.0, 0.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         DistantCity (UnityEngine.GameObject) (0 children). Pos: Local (-1.0, -0.2, 0.7) / Global (-1597.3, 207.3, -87.5). Scale: (0.2, 0.0, 0.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         DistantCity3 (UnityEngine.GameObject) (0 children). Pos: Local (-2.0, -0.2, 1.4) / Global (465.8, 178.8, -2280.9). Scale: (0.2, 0.0, 0.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         DistantCity (UnityEngine.GameObject) (0 children). Pos: Local (-2.7, -0.2, 0.3) / Global (2797.1, 230.5, 162.0). Scale: (0.2, 0.0, 0.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Outskirt_Multicolor (UnityEngine.GameObject) (3 children). Pos: Local (82.6, 15.3, 13.1) / Global (-920.5, 57.3, -1435.0). Scale: (-1.0, 1.0, 1.1)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Floor (UnityEngine.GameObject) (0 children). Pos: Local (14.4, -1.6, -15.0) / Global (-1641.5, -23.2, -2291.1). Scale: (10.1, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         GlowLines_LOD (UnityEngine.GameObject) (2 children). Pos: Local (0.0, 0.0, 0.0) / Global (-920.5, 57.3, -1435.0). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                             Outskirt_Glow_Processed_LOD0 (UnityEngine.GameObject) (0 children). Pos: Local (0.0, -0.1, 0.0) / Global (-908.0, -9.7, -1435.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                             Outskirt_Glow_Processed_LOD1 (UnityEngine.GameObject) (0 children). Pos: Local (0.0, -0.1, 0.0) / Global (-908.0, -9.7, -1435.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         Buildsings_LOD (UnityEngine.GameObject) (2 children). Pos: Local (0.0, 0.0, 0.0) / Global (-920.5, 57.3, -1435.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                             Outskirt_Multicolor_LOD0 (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (-920.5, 57.3, -1435.0). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                             Outskirt_Multicolor_LOD1 (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (-920.5, 57.3, -1435.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     DistantCitybox (2) (UnityEngine.GameObject) (2 children). Pos: Local (-11.1, 29.6, 19.3) / Global (3765.0, 774.8, -1745.0). Scale: (50.0, 50.0, 50.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         DistantCity3 (UnityEngine.GameObject) (0 children). Pos: Local (-2.3, -0.1, 1.1) / Global (-1303.9, 514.0, 2100.4). Scale: (0.5, 0.0, 0.1)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                         DistantCity (UnityEngine.GameObject) (0 children). Pos: Local (-0.5, -0.1, -0.4) / Global (2410.5, 414.8, -2429.6). Scale: (0.5, 0.0, 0.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Directional Light (UnityEngine.GameObject) (0 children). Pos: Local (38.7, 47.5, -21.4) / Global (1275.0, 1669.8, 290.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     DistantCitybox (1) (UnityEngine.GameObject) (0 children). Pos: Local (-11.1, 29.6, -67.5) / Global (3765.0, 774.8, 2596.2). Scale: (50.0, 50.0, 50.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]             Arena_GarbageEscapeRoom (UnityEngine.GameObject) (2 children). Pos: Local (-115.9, -62.0, -2.0) / Global (-115.9, -62.0, -2.0). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 Crates (UnityEngine.GameObject) (7 children). Pos: Local (5.4, -0.9, 4.7) / Global (-61.4, -71.3, 44.9). Scale: (0.4, 0.4, 0.4)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Crate (UnityEngine.GameObject) (0 children). Pos: Local (0.1, 1.2, -0.1) / Global (-61.2, -66.5, 44.4). Scale: (0.8, 0.8, 0.8)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Crate2 (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (-61.4, -71.3, 44.9). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Crate (1) (UnityEngine.GameObject) (0 children). Pos: Local (-1.3, -0.1, 0.1) / Global (-66.6, -71.8, 45.3). Scale: (0.8, 0.8, 0.8)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Crate (2) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, -0.1, -1.3) / Global (-61.6, -71.8, 39.9). Scale: (0.8, 0.8, 0.8)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Crate2 (1) (UnityEngine.GameObject) (0 children). Pos: Local (-7.6, 0.0, 0.0) / Global (-91.7, -71.3, 44.9). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Crate2 (2) (UnityEngine.GameObject) (0 children). Pos: Local (-7.5, 0.0, -1.4) / Global (-91.3, -71.3, 39.5). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Crate (3) (UnityEngine.GameObject) (0 children). Pos: Local (-7.7, 1.2, -0.3) / Global (-92.1, -66.5, 43.8). Scale: (0.8, 0.8, 0.8)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 GarbageEscapeRoom (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (-115.9, -62.0, -2.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]             ArenaWall (UnityEngine.GameObject) (0 children). Pos: Local (-118.4, -13.5, 0.0) / Global (-118.4, -13.5, 0.0). Scale: (6.8, 70.1, 168.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]             CityBuildings (UnityEngine.GameObject) (18 children). Pos: Local (-348.0, -125.1, 0.0) / Global (-348.0, -125.1, 0.0). Scale: (30.0, 30.0, 30.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 GameObject (UnityEngine.GameObject) (1 children). Pos: Local (2.8, 1.6, 3.4) / Global (-263.4, -76.5, 102.6). Scale: (2.0, 2.0, 2.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     Building1 (6) (UnityEngine.GameObject) (0 children). Pos: Local (-5.1, 0.0, 0.0) / Global (-571.8, -76.5, 102.6). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 Building4 (1) (UnityEngine.GameObject) (0 children). Pos: Local (-11.4, 2.3, -3.4) / Global (-688.5, -57.3, -102.3). Scale: (2.0, 2.0, 2.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 Building3 (2) (UnityEngine.GameObject) (0 children). Pos: Local (-9.7, 6.1, 7.1) / Global (-639.0, 58.8, 212.4). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 Building4 (2) (UnityEngine.GameObject) (0 children). Pos: Local (3.5, 2.3, 7.1) / Global (-243.3, -56.7, 213.9). Scale: (2.0, 2.0, 2.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 Building4 (3) (UnityEngine.GameObject) (0 children). Pos: Local (-3.4, 2.3, 8.8) / Global (-448.5, -57.3, 263.1). Scale: (2.0, 2.0, 2.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityRailing (2) (UnityEngine.GameObject) (0 children). Pos: Local (3.9, 2.1, 1.7) / Global (-230.3, -63.2, 49.8). Scale: (0.1, 0.1, 4.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityRailing (3) (UnityEngine.GameObject) (0 children). Pos: Local (-1.4, 2.8, 1.7) / Global (-389.0, -41.6, 49.8). Scale: (0.1, 0.1, 6.9)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityRailing (4) (UnityEngine.GameObject) (0 children). Pos: Local (-4.8, 2.8, -1.9) / Global (-491.4, -41.7, -56.1). Scale: (0.1, 0.1, 7.1)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityRailing (5) (UnityEngine.GameObject) (0 children). Pos: Local (-6.8, 2.8, -5.5) / Global (-550.7, -41.7, -163.5). Scale: (0.1, 0.1, 4.1)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityRailing (6) (UnityEngine.GameObject) (0 children). Pos: Local (-8.7, 3.7, -0.5) / Global (-610.2, -13.2, -15.3). Scale: (0.1, 0.1, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityRailing (7) (UnityEngine.GameObject) (0 children). Pos: Local (2.9, 4.7, 4.4) / Global (-261.2, 15.9, 131.7). Scale: (0.1, 0.1, 31.1)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityRailing (8) (UnityEngine.GameObject) (0 children). Pos: Local (-12.6, 4.7, 9.4) / Global (-725.4, 15.9, 281.1). Scale: (0.1, 0.1, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityRailing (9) (UnityEngine.GameObject) (0 children). Pos: Local (-1.8, 4.7, 14.3) / Global (-403.2, 15.9, 429.3). Scale: (0.1, 0.1, 21.6)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityRailing (11) (UnityEngine.GameObject) (0 children). Pos: Local (5.8, 3.4, -9.8) / Global (-174.9, -24.5, -292.7). Scale: (0.1, 0.1, 6.6)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityRailing (12) (UnityEngine.GameObject) (0 children). Pos: Local (-4.8, 5.4, -12.4) / Global (-492.0, 35.4, -370.5). Scale: (0.1, 0.1, 21.2)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityRailing (13) (UnityEngine.GameObject) (0 children). Pos: Local (-15.4, 3.2, -7.9) / Global (-809.4, -29.4, -236.4). Scale: (0.1, 0.1, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityRailing (14) (UnityEngine.GameObject) (0 children). Pos: Local (5.8, 1.4, -2.7) / Global (-175.0, -84.5, -82.0). Scale: (0.1, 0.1, 8.9)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityFloor (UnityEngine.GameObject) (0 children). Pos: Local (-6.6, 0.0, 0.0) / Global (-546.6, -124.5, 0.0). Scale: (2.9, 0.0, 5.5)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]             CutSceneTrigger (UnityEngine.GameObject) (0 children). Pos: Local (-113.1, -65.6, 0.0) / Global (-113.1, -65.6, 0.0). Scale: (33.2, 16.7, 35.6)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]             GarbageEscapeCutScene (UnityEngine.GameObject) (7 children). Pos: Local (0.0, 0.0, 0.0) / Global (0.0, 0.0, 0.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CutSceneCamera (UnityEngine.GameObject) (0 children). Pos: Local (-101.5, -65.8, 0.1) / Global (-101.5, -65.8, 0.1). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 BlastDoor1 (UnityEngine.GameObject) (0 children). Pos: Local (-129.9, -65.5, 9.4) / Global (-129.9, -65.5, 9.4). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 BlastDoor2 (UnityEngine.GameObject) (0 children). Pos: Local (-129.9, -65.5, -8.6) / Global (-129.9, -65.5, -8.6). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 PlayerFollowTarget (UnityEngine.GameObject) (1 children). Pos: Local (-113.9, -73.9, 0.9) / Global (-113.9, -73.9, 0.9). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     CityPlayerRobot (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 1.3, 0.0) / Global (-113.9, -72.6, 0.9). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityTransportBarge (UnityEngine.GameObject) (7 children). Pos: Local (-181.9, -99.0, 28.4) / Global (-181.9, -99.0, 28.4). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     CityTransportBarge_model (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (-181.9, -99.0, 28.4). Scale: (0.8, 0.8, 0.8)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     CitySuitRobots (UnityEngine.GameObject) (0 children). Pos: Local (-0.4, 0.3, 0.7) / Global (-185.7, -95.7, 35.1). Scale: (0.1, 0.1, 0.1)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     CitySuitRobots (1) (UnityEngine.GameObject) (0 children). Pos: Local (0.3, 0.3, 0.6) / Global (-178.8, -95.7, 34.7). Scale: (0.1, 0.1, 0.1)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     CitySuitRobots (4) (UnityEngine.GameObject) (0 children). Pos: Local (0.2, 0.3, 0.2) / Global (-180.1, -95.7, 30.4). Scale: (0.1, 0.1, 0.1)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     CitySuitRobots (7) (UnityEngine.GameObject) (0 children). Pos: Local (0.2, 0.3, -0.3) / Global (-180.1, -95.7, 25.6). Scale: (0.1, 0.1, 0.1)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     CitySuitRobots (9) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.3, -0.8) / Global (-181.7, -95.7, 20.0). Scale: (0.1, 0.1, 0.1)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                     CitySuitRobots (11) (UnityEngine.GameObject) (0 children). Pos: Local (-0.3, 0.3, -0.5) / Global (-185.2, -95.7, 23.5). Scale: (0.1, 0.1, 0.1)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityTransportBarge_Garbage (UnityEngine.GameObject) (0 children). Pos: Local (-65.9, -71.8, -0.7) / Global (-65.9, -71.8, -0.7). Scale: (7.5, 7.5, 7.5)
[7/30/2019 4:08:10 PM] [Debug] [Scene Dump]                 CityTransportBarge_Escape (UnityEngine.GameObject) (10 children). Pos: Local (-174.6, -80.0, -196.8) / Global (-174.6, -80.0, -196.8). Scale: (10.0, 10.0, 10.0)
